69349226,29913134
29913134,36713283
29913134,19124222
29913134,68333641
29913134,79042181
29913134,36313186
29913134,60627361
29913134,21931906
29913134,19504109
29913134,11310631
29913134,35579700
29913134,9279334
29913134,38280794
29913134,64348851
29913134,70976374
29913134,14351501
29913134,63965293
29913134,51942523
29913134,6915974
36713283,36713283
36713283,7103650
36713283,12967691
36713283,71985255
36713283,94159798
36713283,15146158
36713283,74104189
84230440,54370942
36967491,56069126
89490268,30100131
22304706,15396285
15396285,50260697
15396285,57669105
15396285,5249787
15396285,17725035
15396285,69972034
15396285,26303757
15396285,73063819
15396285,29871737
15396285,45581563
15396285,96637412
15396285,4949434
15396285,30272172
15396285,41479956
15396285,82511790
15396285,17754551
15396285,85132963
15396285,66902857
15396285,118393
15396285,15309109
15396285,27881173
15396285,6112047
15396285,22963355
15396285,24946589
15396285,29883029
15396285,53399174
15396285,36007282
15396285,56152021
15396285,62830113
15396285,65477192
15396285,99260272
15396285,881180
15396285,32219788
15396285,32202067
15396285,69280180
15396285,48586005
15396285,28704381
15396285,91988503
15396285,64533248
15396285,48932710
15396285,3417275
15396285,30978443
15396285,11842107
15396285,62613003
15396285,27113750
15396285,61486774
15396285,55359369
15396285,30810700
15396285,22935837
15396285,12889747
15396285,37615139
15396285,11456506
15396285,90924722
15396285,53991713
15396285,89457303
15396285,65237154
15396285,16962962
15396285,46626842
15396285,44503465
15396285,33995630
15396285,42189373
15396285,40682551
15396285,64609545
15396285,19730383
15396285,83925746
15396285,53919370
15396285,62587321
15396285,93596112
15396285,42378224
15396285,48918543
15396285,4362843
15396285,18273641
15396285,87235662
15396285,73267313
15396285,77879509
15396285,79292140
15396285,75757662
15396285,39350890
15396285,89619501
15396285,11670538
15396285,70802870
15396285,73405845
15396285,93732119
15396285,25170422
15396285,15586529
15396285,46604908
15396285,60207718
15396285,40078897
15396285,20081082
15396285,23296863
15396285,1750927
15396285,2912381
15396285,6654662
15396285,40108595
15396285,47369171
15396285,14537375
15396285,84749093
15396285,89934302
15396285,18328026
15396285,10839053
28684723,28684723
72169963,32171308
33094538,55420834
55420834,68737554
55420834,20904642
69972034,53316260
53316260,42972559
99374190,99374190
45155425,55132743
55132743,17736533
55132743,65122155
55132743,92538676
55132743,97832491
83488629,59787006
59787006,72480924
59787006,90134508
92596525,92596525
10568383,68959658
68959658,72881667
12564580,26446907
1456032,59366140
59366140,28696645
25274244,54953302
83071315,99493906
16019612,32352152
39154577,21070141
21070141,17915652
4949434,4949434
15918868,29296347
82356339,49905789
96521560,96521560
83486505,83686973
83686973,37274703
99027830,4335714
4335714,27650787
39663425,12326108
47087909,22836323
22836323,82707872
22836323,84005843
22836323,59522322
22836323,74702808
22836323,64413192
60661545,60661545
