89934302,1
71985255,1
18328026,1
21487486,1
91674799,1
60795576,1
88833848,1
59148317,1
2183592,1
14483435,1
84875507,1
90838110,1
63549203,1
90586200,1
94159798,1
98455299,0
89760064,1
17017603,0
30012503,0
15146158,1
37910989,1
66079720,1
86749007,1
75523479,1
34949612,1
10839053,1
20904642,1
74104189,1
51078723,0
50679134,0
81300663,0
70340308,0
54218579,1
1717692,1
