1138148812000714753,0
22836323,0
1126303313459212288,0
4831205348,1
3784230073,1
2426949886,0
1204637344604667904,0
15396285,1
1203636129326497792,0
62876634,0
1050296617008619521,0
1200993301907660805,0
1211528172019146758,0
25909955,0
1044091489133879296,0
1009732760976572416,0
5417846,0
98373165,0
9219703,0
1074585153408720902,0
3655991593,0
1195583865592545284,0
704306276990189573,0
870298180017156096,1
29913134,1
6608840,1
3240632335,0
443412898,0
3760414752,0
822823490353057792,0
31436204,1
40534434,0
745492782609928192,1
63947931,0
71542706,0
84558435,0
1341551035,1
2508030013,0
727562360374747136,0
2247623130,0
340863555,0
88494011,1
99450962,0
3293053038,0
1014700512212541442,0
21901982,1
1113373039599673344,0
1097497794984665088,0
113850737,0
784091287641264128,0
796941035842703361,0
52205423,0
45155425,0
282651496,0
140935303,0
9617962,0
55645183,0
797684697270718464,0
38482657,1
1144518892796039169,1
1160596127298678784,0
950749608661073920,1
79728325,0
775553561585393664,0
4656060738,0
24096755,0
1179718921991049216,1
1923116107,0
1940765856,1
3283283090,0
387609854,0
816190397542174720,0
751384429210116097,0
540752593,1
308920459,0
45162347,1
752743578,1
1065592041470550017,0
4391820,0
1023831042300436481,0
37024971,0
767739151630364673,0
32465240,1
1683864259,0
966710225926606848,0
58703605,1
2956259,0
50052262,0
52906040,0
20517918,0
242237598,0
1378713776,0
761829480713166848,0
733913541145702400,0
2561066006,0
1058021570,0
286819770,0
105563300,0
3521967078,0
3111023977,1
429625527,1
4711604440,0
300622041,0
707814305689899008,0
3139666160,0
2381438226,0
477869359,0
898200557571022848,0
957279588391899136,0
819501246373625856,0
24501254,0
854586537765249024,0
1143045430793535489,0
2762688174,0
784420875877490688,0
77997274,0
632929417,0
940970366368751616,0
63577186,0
852771681021992960,0
63045736,0
1033353696560603137,0
708780032756293632,0
841233948,0
55183743,1
922681857300242432,0
1147853761429118977,0
74506747,0
12869341,0
3237929221,0
2836582999,1
1160952602600677379,0
41488824,0
998105254049742848,0
2407125014,1
775969658948034563,0
1081218551892062208,0
1045993084691988480,1
54153399,0
1078613805150527491,0
745783156939362304,0
868754261643055104,0
868177812720685058,0
1133720488851660805,1
1066705976378777601,0
1048825922814664706,0
806116053566836737,0
1168423896325877766,0
936936103289819137,0
710065380497035265,0
817911378153443329,0
851424443939401730,0
1097072231895642113,0
854747815171563522,0
893850960157487104,0
2856050054,0
1129634358573142019,0
1023563846068432900,0
482071550,0
56296727,0
996308523062411264,0
869454386019397636,0
1123624109177327616,0
975053700518432773,0
3517039514,1
1176394582151417856,0
1013062710202753024,0
1140128597446782976,0
1185038857818894336,0
1118490425537339393,0
1343797032,0
1102482952590626816,0
937223184876584961,0
17785328,0
1136691040474128385,0
1153292851427434497,0
289216638,0
1082427758016253952,0
1073938220885241857,0
1188161109200523264,0
1120891592368381952,0
1191369008542441472,0
3171084606,0
47087909,0
1104406715632513024,0
1211338677781069824,0
1184802570503520256,1
826387187851788288,0
2855341897,0
94673659,0
1097925396866183169,0
779518536796471296,0
130341453,0
1213865079357112320,0
947421390080114688,1
2373389904,0
977423785342087168,0
1163796567196749825,1
1151905618183114753,0
36729386,0
3295299667,0
837813774379724800,0
4539005784,0
1216780295178899456,0
1217770075534479360,0
1211506621446180864,0
1157817520205656065,0
864927177195872256,0
825199993841713153,0
1170743277839978496,0
772685699820642304,0
810542661677576192,0
186148362,0
94503625,0
2827690346,1
1083026372686098432,0
2719080692,0
34403844,0
945737017396101120,0
1131938904922251264,0
869866054981263364,0
1164571646843244544,1
40867791,1
908709160081956870,0
2958186270,0
848820641331589120,0
1034694476990689280,0
99971309,0
2683996789,0
1574371706,0
827015416748847104,0
2991786116,0
1122424631724363776,0
86869110,1
1064181413631512576,0
1199913645238407168,0
77339057,0
6486147,1
5841992,0
78428977,0
137585074,0
46311078,1
26446907,1
2841813428,0
1600422325,0
1171238478153052160,0
834637485498101760,1
900200516256489472,0
3811040606,0
420110773,0
125700032,0
38718720,1
775483328,1
27936339,1
2689206181,0
75257899,0
58070909,0
249995798,1
314441881,1
2195235274,0
1356664908,0
314784948,0
3167773152,0
39770899,0
3741484978,1
89727459,0
3016959409,0
78997759,0
3104342504,0
29636443,0
55420834,1
4335714,1
289814307,1
420002237,1
3254387186,0
966648664344092672,0
4416544994,0
1178630073848479746,0
56772163,0
1108303457641877504,0
1210556569122852864,1
3261646453,0
140046204,0
3931247294,0
954429297069932544,0
804965481362780160,0
875270738046889985,0
38380883,0
53664795,0
55132743,0
1649500094,0
97349709,0
93714725,0
81558187,0
438200180,1
863058315013537792,0
